  Element 91: Pa      Atomic mass:  231.0359

  Edge          keV         A
    K       112.6014    0.1101
    L-I      21.1046    0.5875
    L-II     20.3137    0.6103
    L-III    16.7331    0.7410
    M1        5.3669    2.3102
    M2        5.0009    2.4792
    M3        4.1738    2.9705
    M4        3.6112    3.4333
    M5        3.4418    3.6023
    N1        1.3871    8.9384
    N2        1.2243   10.1269
    N3        1.0067   12.3159

Scattering factors as a function of energy: 

   20231.00      -8.423841       7.243045    
   20236.00      -8.481935       7.239881    
   20241.00      -8.543978       7.236718    
   20246.00      -8.610559       7.233556    
   20251.00      -8.682317       7.230397    
   20256.00      -8.760172       7.227238    
   20261.00      -8.845164       7.224082    
   20266.00      -8.938788       7.220928    
   20271.00      -9.042878       7.217775    
   20276.00      -9.160088       7.214625    
   20281.00      -9.294211       7.211475    
   20286.00      -9.450765       7.208329    
   20291.00      -9.638866       7.205183    
   20296.00      -9.874156       7.202039    
   20300.00      -10.11669       7.199525    
   20301.00      -10.18860       7.198896    
   20306.00      -10.66301       7.195756    
   20311.00      -11.65849       7.192617    
   20316.00      -11.81838       10.18372    
   20321.00      -10.71583       10.17961    
   20326.00      -10.21688       10.17550    
   20331.00      -9.890413       10.17139    
   20336.00      -9.647108       10.16729    
   20341.00      -9.453151       10.16319    
   20346.00      -9.291733       10.15908    
   20351.00      -9.153567       10.15499    
   20356.00      -9.032703       10.15089    
   20361.00      -8.925359       10.14679    
   20366.00      -8.828782       10.14270    
   20371.00      -8.740978       10.13861    
   20376.00      -8.660547       10.13452    
   20381.00      -8.586298       10.13043    
   20386.00      -8.517404       10.12635    
   20391.00      -8.453102       10.12227    
   20396.00      -8.392870       10.11819    
   20400.00      -8.347270       10.11492    
   20401.00      -8.336208       10.11411    
   20406.00      -8.282703       10.11003    
   20411.00      -8.232066       10.10596    
   20500.00      -7.613856       10.03378    
   20600.00      -7.222695       9.953439    
   20700.00      -6.978391       9.873901    
   20800.00      -6.832710       9.795157    
   20900.00      -6.784322       9.717194    
   21000.00      -6.894280       9.640003    
   21007.00      -6.913342       9.634628    
   21012.00      -6.928479       9.630793    
   21017.00      -6.945045       9.626957    
   21022.00      -6.963188       9.623124    
   21027.00      -6.983111       9.619292    
   21032.00      -7.005030       9.615464    
   21037.00      -7.029238       9.611636    
   21042.00      -7.056059       9.607811    
   21047.00      -7.085943       9.603988    
   21052.00      -7.119413       9.600166    
   21057.00      -7.157189       9.596348    
   21062.00      -7.200234       9.592529    
   21067.00      -7.249821       9.588714    
   21072.00      -7.307849       9.584899    
   21077.00      -7.377076       9.581088    
   21082.00      -7.462048       9.577277    
   21087.00      -7.570601       9.573469    
   21092.00      -7.718715       9.569663    
   21097.00      -7.947463       9.565858    
   21100.00      -8.178165       9.563577    
   21102.00      -8.442669       9.562057    
   21107.00      -8.474105       11.03715    
   21112.00      -7.935486       11.03318    
   21117.00      -7.683760       11.02921    
   21122.00      -7.515704       11.02525    
   21127.00      -7.388217       11.02129    
   21132.00      -7.284887       11.01733    
   21137.00      -7.197544       11.01337    
   21142.00      -7.121566       11.00941    
   21147.00      -7.054152       11.00546    
   21152.00      -6.993353       11.00150    
   21157.00      -6.937889       10.99755    
   21162.00      -6.886753       10.99360    
   21167.00      -6.839266       10.98966    
   21172.00      -6.794835       10.98571    
   21177.00      -6.753060       10.98177    
   21182.00      -6.713576       10.97782    
   21187.00      -6.676086       10.97388    
   21192.00      -6.640387       10.96994    
   21197.00      -6.606256       10.96601    
   21200.00      -6.586472       10.96364    
   21202.00      -6.573558       10.96207    
   21300.00      -6.098197       10.88529    
   21400.00      -5.765223       10.80762    
   21500.00      -5.502105       10.73065    
   21600.00      -5.276629       10.65436    
   21700.00      -5.086497       10.57877    
   21800.00      -4.956503       10.50499    
   21900.00      -4.794992       10.43307    
   22000.00      -4.646232       10.36184    
   22100.00      -4.508131       10.29129    
   22200.00      -4.379124       10.22142    
   22300.00      -4.258008       10.15221    
   22400.00      -4.143826       10.08366    
   22500.00      -4.035809       10.01575    
   22600.00      -3.933323       9.948485    
   22700.00      -3.835839       9.881847    
   22800.00      -3.742911       9.815833    
   22900.00      -3.654152       9.750430    
   23000.00      -3.569233       9.685633    
   23100.00      -3.487864       9.621433    
   23200.00      -3.409791       9.557824    
   23300.00      -3.338258       9.494818    
   23400.00      -3.266139       9.432411    
   23500.00      -3.196711       9.370572    
   23600.00      -3.129816       9.309294    
   23700.00      -3.065306       9.248569    
   23800.00      -3.003052       9.188391    
   23900.00      -2.942932       9.128753    
   24000.00      -2.884836       9.069647    
   24100.00      -2.828664       9.011067    
   24200.00      -2.774323       8.953009    
   24300.00      -2.721730       8.895464    
   24400.00      -2.670804       8.838426    
   24500.00      -2.621473       8.781889    
   24600.00      -2.573669       8.725848    
   24700.00      -2.527330       8.670296    
   24800.00      -2.482399       8.615229    
   24900.00      -2.438821       8.560637    
